batterID,pitcherID,outcome
11,197,65.17735134
30,196,-102.3343798
22,103,-41.67648257
36,150,-107.4964179
81,136,-0.538111352
47,162,45.52346287
20,173,-26.65139961
34,177,-2.608626759
66,122,-14.6206546
67,149,38.86084753
76,132,14.63596481
26,145,10.31932292
43,146,-30.28158999
2,110,51.12279455
43,145,86.68690233
22,138,15.13687554
39,194,24.38960684
100,145,-40.73793018
27,143,-106.0159529
75,188,60.32331952
94,183,51.77853813
48,196,-35.62496369
39,170,-1.789236083
13,146,41.83244165
93,137,-28.47090107
55,103,21.89965698
37,128,35.91790655
42,133,149.3073703
4,107,25.58134861
28,106,56.98856353
37,200,-32.18629477
15,110,-20.27584011
19,189,71.99373733
60,135,-9.396363398
44,120,107.969002
37,168,43.28236415
79,121,13.15793197
91,179,-58.13503281
73,145,-11.58314736
45,155,-52.46992965
77,114,-23.42879668
37,111,58.38396372
19,193,108.9069795
87,157,33.72583534
92,158,-3.185632802
44,144,-59.41516942
53,123,-75.32985127
92,154,85.8971122
70,104,13.737815
97,159,24.31834488
78,104,14.43982408
95,184,80.11466012
73,181,19.22400148
83,185,22.88941222
15,161,11.78734797
56,170,-40.18500351
16,113,7.426631123
28,161,-30.77264988
16,188,137.9572023
49,104,-56.02444603
9,126,-82.71806836
100,197,-53.63785376
64,152,-21.55900989
7,156,-65.04992359
82,139,50.23122947
59,128,119.1157255
68,158,-39.89083915
19,179,23.31407512
10,108,44.01624776
23,152,51.99370227
13,193,-0.671915184
42,136,51.38566395
94,167,-141.2622696
25,194,64.82436126
41,157,-74.45840403
49,199,-128.9857884
4,185,-59.84282111
78,167,-25.52413827
32,192,31.09099905
7,149,64.70937454
28,112,10.40947769
59,195,34.16396831
99,156,-29.99250373
25,138,-108.6281902
52,117,59.46823262
60,175,13.64806069
8,197,-56.72992603
88,135,42.63625037
11,105,-11.4247536
77,127,16.6751742
57,110,-18.58027901
43,122,33.19062769
53,172,-25.31895291
31,178,-34.64270383
72,119,-67.39884035
55,194,53.12303185
33,167,-148.3230139
63,167,-70.95103039
39,158,71.02237782
24,119,24.8394014
19,192,69.02005945
37,120,100.9692968
36,150,13.49250769
67,159,126.0232798
64,108,-7.1770104
9,133,163.0850871
5,156,51.2671646
36,117,-50.84669795
84,124,-24.21160792
65,194,70.76515591
46,130,36.29640006
4,142,-83.44754359
37,107,-52.62523362
27,141,45.35177944
35,141,30.47256073
21,125,77.93969185
100,175,-36.73183314
71,160,-20.2075715
73,112,-15.62410504
57,140,72.96115465
44,136,35.1322232
96,138,1.031076721
52,182,2.2741505
31,198,41.51584075
8,162,-31.68238929
45,147,-6.331822915
61,192,56.04318851
42,111,111.2612651
8,164,20.81645672
31,115,55.17186406
9,144,1.087018574
43,144,-83.66705296
26,168,-18.08529633
57,126,-19.94948804
32,121,5.235545667
81,178,5.181657953
27,145,110.3866242
41,190,66.21456818
75,155,-59.90663805
99,178,35.94375781
88,104,-54.87788524
97,181,-34.23734181
42,198,85.76830181
72,171,-32.42116236
31,131,69.15401835
40,163,-72.27523306
33,130,-42.55114391
96,115,96.6568899
42,120,76.31049842
95,188,174.9411652
62,118,-66.95834751
24,188,52.80988609
71,107,-63.12165644
33,189,-32.64824577
71,148,-18.70895141
95,103,-12.86652457
97,124,61.72941946
30,149,6.878507235
41,130,-1.114131583
56,130,-17.68691351
94,159,87.1912928
53,122,0.776088416
72,199,19.46443206
85,187,93.73184312
52,111,19.74421388
22,181,-37.5613333
15,164,49.20328009
52,186,159.7090585
28,107,-27.05804143
10,196,-7.19601313
91,189,-60.14801079
78,195,-72.58220528
11,179,17.28398468
25,115,5.964077436
49,137,18.11317937
54,112,-80.32793208
20,158,-37.85401052
48,175,67.03328036
10,160,68.0515192
89,153,-145.5511093
64,200,-97.78108492
54,117,40.16980312
42,181,24.50237643
22,200,-18.07781731
60,146,9.731388646
28,131,12.62072368
21,131,30.544174
71,127,-68.19973816
6,181,-27.49955291
88,154,125.4420897
6,159,25.03601249
94,187,-4.114106472
85,145,-53.79732906
28,166,-30.32759958
82,157,-1.301056511
13,160,96.01744425
40,158,102.8994225
28,169,73.68817731
96,104,33.28063396
4,140,-44.55603485
74,121,-58.80049112
96,188,-20.11068993
86,163,-107.6309645
19,103,-33.01433184
22,151,-59.17637527
70,164,-29.94065748
92,193,2.495918258
40,159,17.5467995
49,174,43.2781093
56,195,27.92540095
40,118,-69.11251119
22,187,45.81573993
79,106,-9.175538485
98,161,10.35102278
30,192,109.390352
44,187,24.38797904
77,126,10.29464894
48,145,67.95241555
21,171,-17.18561237
78,160,-5.15431788
55,122,-45.00421356
18,198,49.57221297
1,149,15.6140085
40,183,-9.791306543
83,189,-5.79039344
27,169,-26.57895185
27,146,-14.5259714
16,194,15.0320608
57,128,40.07082599
53,137,53.10384793
13,183,36.12851922
97,127,-99.68704181
14,130,-50.02975979
59,151,-32.26843971
24,175,63.47527106
96,181,66.00606557
95,149,-32.77163944
37,156,-72.52553945
79,130,32.27074805
72,191,69.54468165
90,196,-81.28497195
95,126,47.03504672
51,192,-27.04107068
95,197,114.0314866
6,147,-18.08345521
18,150,11.10824383
29,123,27.11214585
53,183,-49.4007427
76,165,16.42108394
69,168,13.55359512
24,127,-28.55081515
78,147,11.6307445
62,176,-16.39949734
58,109,-79.59560378
17,175,-147.8585381
34,108,47.32892324
79,188,-8.393931877
70,193,-68.53561745
13,185,-61.159149
32,165,97.82369732
56,167,-120.8083855
53,110,-78.65029406
91,193,-19.03901757
95,108,49.7866967
43,161,-26.23348171
81,146,-1.970352723
55,171,-8.08515379
43,198,-71.15968917
70,174,-11.87382835
99,162,-63.48722406
37,110,52.64644165
18,122,9.746519992
73,146,37.26011673
9,125,-10.30415334
8,147,-142.1655679
41,191,35.33789435
100,112,83.09847347
4,182,-59.93210941
95,145,107.6350231
100,168,66.39509998
85,157,-44.21592323
63,189,-24.43559843
29,156,66.50565098
27,149,0.351658985
93,180,-36.1861228
94,151,-27.27691631
27,198,21.18411048
95,162,28.61226253
97,124,30.819052
24,102,11.12674115
2,114,-47.44892827
87,150,-29.02952184
59,141,58.70175598
83,116,-161.9291592
6,151,22.06182737
4,200,-22.58566986
32,159,27.49910387
15,180,-17.3824181
55,107,-73.73838125
30,194,97.41398571
3,173,56.82173661
81,127,-64.34813661
55,154,-9.806651758
76,182,-92.65632473
29,123,55.02360548
92,108,38.08762478
61,188,-27.44843764
57,113,91.87003378
45,189,27.4143412
70,121,-20.87247209
76,134,54.7810198
52,193,77.08045823
62,105,25.6909886
33,131,-76.2370996
76,115,15.15798121
79,174,-76.77941772
18,156,40.47150427
8,188,80.06086659
46,171,9.043518533
27,101,106.9075607
21,200,-15.39852211
26,114,-48.55342515
67,198,-66.80392532
28,103,32.9221043
93,168,30.12414341
91,180,-45.94181202
40,163,-68.4664905
61,148,-67.19259844
81,191,-38.16279239
72,195,-11.55157253
69,143,47.56792387
26,168,-29.18209854
96,143,-48.05664407
5,181,-14.68579684
10,114,-46.82182513
62,149,-32.10834007
9,160,35.5614007
50,146,57.67225964
61,138,61.40647185
74,198,17.27035115
78,105,-21.63659893
48,126,-41.11191037
77,104,-73.36286777
10,129,-35.77413448
9,187,70.45156926
16,172,17.95132638
37,158,94.13460766
83,116,-70.98048905
88,181,-117.214937
55,176,18.19457485
14,106,-155.1062705
10,126,10.41991882
34,174,69.63577248
44,140,-4.300058919
35,189,-15.19805344
75,124,9.276465466
37,185,-20.93893024
27,163,-143.5768685
10,138,48.98820483
83,116,-21.87538816
47,159,98.23328648
60,126,14.92868724
97,127,25.15200632
95,196,-32.61096602
59,118,28.67768141
64,101,66.30345795
74,102,-22.04676924
53,121,58.44625192
25,148,-7.877699592
69,146,-84.63710866
30,181,-61.70048882
9,107,-2.635511583
16,188,105.267268
99,183,60.65047882
93,148,-92.09132469
76,120,138.0209097
72,111,48.85538031
72,133,33.52808862
95,158,74.33229735
85,164,-30.17000174
49,107,-26.33576602
73,148,-120.6941285
20,115,-75.09304111
3,151,94.71237677
39,121,-55.29235554
76,130,47.84463869
5,199,-31.33143242
95,112,-35.63213637
47,107,-126.5407049
84,150,-99.90512747
67,133,255.8624973
89,107,4.425683541
74,118,-41.02959507
83,127,-0.805948891
60,135,38.34622908
76,143,1.339411721
7,106,-54.12578711
72,184,-64.38852512
20,175,-22.05050386
4,199,-73.48803151
68,190,31.78836269
14,175,-73.44202339
96,120,82.77393798
37,183,24.83288195
84,181,-37.73316032
97,118,-97.3955446
40,148,-102.1082561
5,147,-99.96868473
79,168,-42.14214317
35,182,-0.464897305
27,124,44.97929925
86,165,-42.49680899
6,104,-50.85793976
94,149,-5.406909322
75,155,32.62360324
85,138,61.51718509
51,181,2.398127473
71,116,46.95235212
68,160,35.44634337
71,159,33.74655149
64,132,-77.21229262
73,173,13.93076635
45,197,26.06386907
52,137,10.77317268
3,106,31.98693769
11,149,31.88064486
45,158,93.43820883
70,105,-115.1797171
87,169,89.58045397
52,104,50.89000114
21,190,-112.2099572
62,176,28.17900401
51,108,52.69813761
59,190,3.57312857
64,122,-112.3640503
42,130,96.24557737
63,183,66.29422314
42,130,-47.49968462
84,113,23.34228661
60,146,26.84040743
64,125,20.6296679
10,146,-64.90602097
5,175,-45.19357239
5,130,14.00447579
11,146,28.75531108
4,186,-66.11947273
86,142,32.97814841
85,126,77.82370694
19,107,89.62889951
35,145,-0.024879669
20,143,25.74550907
56,142,-126.4755305
7,185,-171.0106036
36,139,-18.58907947
67,134,-7.218575167
36,169,42.04701762
61,127,-63.07217668
20,120,20.01536984
92,187,69.68040804
72,149,80.78597836
52,123,6.270928783
44,115,62.51107701
97,150,-22.99197419
56,126,52.81347214
63,186,55.69077549
94,189,-60.52268544
2,156,-19.40283468
38,185,-15.78571996
21,139,66.68326426
92,154,32.38717491
95,188,84.6720525
4,186,36.71147274
25,151,-77.19784281
44,111,13.38272946
20,163,-71.01782543
79,122,-68.69400514
48,121,64.6611126
73,136,11.82873881
56,186,70.64144028
15,200,-68.9807227
42,122,41.90886149
30,132,-31.98809159
6,190,72.48223881
84,198,-40.22210652
78,167,-126.3688869
27,187,40.02336943
17,186,25.65696957
29,146,3.864373612
34,114,-88.85406207
5,179,-68.59788578
43,119,-113.8449772
83,119,-30.89836663
34,150,-60.44405249
87,129,-17.79809634
43,137,-17.86109112
7,170,5.954705858
33,198,85.70858184
82,156,-5.368538247
34,121,62.27787036
83,188,22.34915635
59,182,98.37343593
76,117,-110.7157821
35,144,4.809351483
64,141,92.72041813
22,173,-101.5625758
61,113,27.85500203
9,126,-62.69244814
20,169,-55.71639255
66,175,-8.086450383
80,131,-113.3897187
59,159,81.08110108
70,123,103.306279
11,108,-60.35012893
22,150,1.577593033
57,189,-8.366060113
53,180,-51.50621504
6,195,49.11675371
47,134,29.77267514
18,119,-73.75985414
16,139,14.08527659
98,196,40.36361957
40,173,-0.69603226
39,184,104.2267666
50,183,26.16847404
67,124,78.03816403
82,184,101.0717721
22,179,-26.77409525
50,108,-81.91772669
27,109,-84.97405797
52,183,16.62484456
44,173,-20.81690825
49,183,32.12559331
75,180,-106.7621536
42,169,39.27350469
98,161,-89.28107241
18,148,62.65808981
30,119,-26.08130107
16,142,1.018115139
59,183,90.64433288
74,148,-31.84790655
53,197,-11.46949112
65,104,19.4635604
62,157,-85.86879449
55,144,-21.87829823
86,154,218.0641295
42,180,16.11527891
9,161,99.04443144
93,125,-70.22790976
26,135,55.8163052
45,120,65.19733158
22,125,59.32522135
30,140,-26.08379227
93,142,27.78825718
92,129,-2.432791828
25,160,-61.14242741
69,147,-35.95281652
66,194,-34.79403503
70,111,13.06801798
16,157,-2.199444949
47,171,-52.53233584
80,116,1.147293876
58,149,28.77946011
58,118,-66.92929636
83,170,-104.3353705
40,159,5.182701866
26,200,-66.54812405
31,114,-118.1796162
62,126,-8.80406738
18,154,36.32006666
18,177,13.31625875
9,101,27.36562389
8,178,-61.3240051
64,151,-56.8446596
44,114,-39.56855
17,114,-56.45738619
58,140,29.90672454
2,146,-79.76703554
33,104,20.04914116
95,109,-74.91533881
35,195,52.50520455
28,116,-49.14868848
63,104,-83.74063614
70,184,2.796551261
87,112,-26.45348713
64,150,40.92958605
93,188,74.84494149
67,159,32.08558089
21,132,-44.55006333
15,184,-25.37165054
18,130,-16.30714132
67,188,47.96894892
23,112,64.86212412
28,200,92.25248528
22,162,59.87661697
17,189,-19.49711935
58,148,153.6115771
48,173,-22.31715824
69,162,154.4472563
42,174,50.38530825
12,146,22.97963458
26,180,-45.7626697
29,156,-10.85254725
46,157,33.33075914
38,111,-192.7575643
51,133,130.8661597
56,161,-76.34491377
56,139,-109.4461756
49,158,36.80075249
81,132,-52.03168601
78,123,40.34129677
68,164,-52.13690548
27,189,-37.28953618
62,152,-4.14897741
7,163,38.36049583
37,173,-7.724318953
22,121,28.35079894
60,159,-26.30344083
90,133,166.5440993
68,123,143.7338121
52,158,220.8783295
25,103,-57.40348571
8,133,142.9344652
81,113,-98.06781992
83,160,-14.9447179
77,107,35.46924821
82,104,-41.37190651
79,167,42.79892624
49,113,67.24560778
39,178,-5.102173886
77,174,37.95062953
50,113,-77.46580239
5,173,30.11149407
93,150,-10.64763359
40,161,-56.47161776
55,124,127.5980718
67,157,-50.60754625
71,113,39.02397401
62,174,61.19616895
6,196,-81.52704601
32,142,-7.750516634
27,152,-46.67559828
50,139,72.04977005
64,133,119.1090924
51,119,34.01128849
64,189,18.69518353
43,117,-12.92544881
61,125,20.53338738
42,192,45.81376241
98,169,6.820127512
26,157,86.00551548
44,106,55.30888142
80,135,-16.60961729
42,143,-14.59118651
2,143,-19.00445425
98,125,-38.48572682
19,110,74.6376534
59,190,4.820000215
93,106,53.31447463
24,115,-38.4949981
88,184,-5.36222748
83,196,32.83522008
5,187,80.48648704
32,128,35.37179605
10,200,-22.56953647
62,146,52.49518006
41,181,16.94705888
17,103,-45.03805764
37,160,-9.031246062
13,184,79.99409744
26,106,-112.732036
58,195,61.06006773
93,137,-87.85784669
50,192,17.2188292
36,114,-66.71513989
70,145,-29.80283271
66,144,22.44924813
98,162,40.3389532
73,117,-9.615534546
8,138,-26.0726929
40,200,-66.05942889
82,193,-57.45483051
53,105,-135.2543537
35,151,8.0469623
81,129,-12.00718245
77,142,8.78026368
22,121,-6.496207243
97,111,-47.84339538
67,120,125.216117
26,148,10.4500215
8,151,14.6852659
28,159,-66.03580745
30,143,-42.16580986
12,198,-68.72187159
48,154,113.1727161
79,163,-112.7681298
55,136,-11.52271033
32,140,-54.10837149
74,110,45.20274935
1,174,-30.61437652
61,157,42.68307405
23,110,-39.52826647
23,139,-89.74168077
76,116,3.741703492
69,154,103.3446518
81,125,-102.6461199
54,141,1.773880189
13,104,42.27008754
87,124,94.56366306
44,103,21.48437137
15,132,-34.03941902
18,144,9.699010252
83,178,37.2427185
78,177,-52.5557904
68,174,-2.70143418
14,118,-143.5830388
24,148,-70.39833727
72,197,24.23126011
64,191,70.33291579
94,134,-25.1745407
92,151,33.95792309
96,166,-97.1079396
67,151,40.0470888
98,185,-136.2711482
94,103,-16.04956008
52,108,98.08581491
61,176,45.74758541
94,170,-64.63916337
3,163,-35.11175342
68,113,10.41980635
65,114,-9.504617009
14,116,-113.2766909
88,101,34.55795283
17,111,-25.03354726
84,200,2.062401576
50,121,64.16612192
56,190,1.844044995
19,130,34.4930669
59,157,64.86622508
46,125,34.54394972
56,175,-91.59760678
83,120,44.73834397
73,144,-74.12616443
66,169,-96.48510067
23,148,-25.64379227
12,107,5.4102899
75,144,15.30265608
96,196,-0.417939189
38,103,4.837780789
27,178,-17.51210732
32,150,49.55843587
63,193,-43.44310175
43,170,11.5793887
33,158,95.09809704
98,167,-101.9663948
14,159,64.78367424
62,164,36.67483374
62,103,21.26314071
30,113,115.283753
18,168,93.61203174
21,168,4.75828747
8,102,5.274215878
69,166,-67.8949779
69,110,4.183659778
29,185,-118.7239995
74,165,-79.9087565
60,116,-9.405810475
57,109,-18.33553889
31,125,37.08122351
96,149,-16.4001063
90,148,-45.18804795
13,192,-9.477634983
93,160,42.61112538
88,106,-31.69472232
46,191,-5.007882485
51,160,50.13606504
90,128,30.05824573
26,134,-34.09997932
35,154,29.02478316
10,116,77.13516519
64,128,101.2260191
83,151,-15.47400107
89,180,76.70266442
99,136,22.13515567
8,142,51.2809187
18,192,-0.011172951
25,191,26.29187802
42,183,37.96762931
93,145,-22.63515493
20,137,-94.15992348
99,152,-0.503747795
11,139,2.155388264
8,146,-64.15836195
22,133,137.5934962
54,167,-179.3997721
87,191,-60.47564055
83,138,20.02730827
91,123,47.58943381
5,191,61.6999926
28,192,54.90915838
62,125,-30.59021593
82,149,-13.86447208
95,116,73.32171932
59,103,120.3078022
83,126,19.94618902
1,145,-24.17952903
93,109,-91.98567434
85,187,-9.421016265
27,114,-142.4657937
35,105,-101.0595218
27,127,-8.801544238
55,125,48.21075925
90,159,-66.38149536
79,119,-43.93924524
29,108,61.72119481
85,156,135.6689601
81,131,-102.0876032
59,177,32.23954976
82,165,-32.79183151
55,110,-29.35138265
87,141,57.201236
2,107,-43.05976434
86,105,-87.27951605
13,114,-70.57572121
34,131,-93.21842783
55,184,161.8641353
74,178,23.28941088
43,159,35.44139143
54,190,16.99631213
15,153,-65.33427209
52,150,101.1332305
53,168,-24.87665833
88,142,8.124622081
13,195,169.6953629
70,162,101.2058067
46,177,-75.78872856
5,183,51.21332239
76,133,142.2510607
45,147,-69.1602652
53,146,19.2396679
92,181,57.24281811
55,161,20.75272427
68,119,-22.64501424
75,153,-65.3924854
87,157,8.697366536
74,142,29.07970913
40,132,-109.3567235
36,124,12.63552216
12,151,1.4921761
22,189,-41.67738243
5,130,-30.19134099
82,126,-23.62080956
69,110,47.55503491
59,162,35.59338105
67,198,3.478767855
98,164,8.374997039
44,170,-32.80441947
38,124,8.847144904
14,137,-21.3761421
8,105,-134.1737523
84,183,22.84734166
11,115,-8.96423493
33,116,-12.61932492
98,198,-45.52326628
37,148,-41.74273176
91,152,-35.95934245
81,162,29.26389307
70,149,-15.3380742
50,179,-22.67052589
54,183,42.09806553
62,134,-155.8592427
26,184,48.2321768
36,189,-72.43083006
81,103,0.64173602
50,122,-19.40937425
88,186,62.61125808
37,191,81.56135837
88,170,-23.9587304
8,161,-17.43847226
25,190,59.1928972
3,154,107.4589667
61,188,-13.68434284
41,132,-61.143334
21,126,5.614395049
16,193,-50.60063058
61,137,-24.5199749
